val_loss,val_top1,val_top3,val_top5,train_loss,train_top1,train_top3,train_top5,epoch
3.242943286895752,10.833333015441895,25.0,27.5,3.2889411449432373,9.047618865966797,21.904762268066406,29.5238094329834,0
2.809330940246582,29.16666603088379,49.16666793823242,60.0,2.900394916534424,23.809524536132812,50.9523811340332,66.19047546386719,1
2.5314865112304688,40.83333206176758,66.66666412353516,79.16666412353516,2.6078526973724365,40.9523811340332,66.66666412353516,77.30158996582031,2
2.3315091133117676,44.16666793823242,66.66666412353516,78.33333587646484,2.3268303871154785,54.126983642578125,77.14286041259766,85.71428680419922,3
2.1042897701263428,49.16666793823242,75.0,85.0,2.0576374530792236,70.63491821289062,88.0952377319336,93.01587677001953,4
1.9747450351715088,44.16666793823242,76.66666412353516,90.0,1.8498554229736328,73.17460632324219,90.79364776611328,94.44444274902344,5
1.8037967681884766,64.16666412353516,84.16666412353516,90.0,1.6359198093414307,79.68254089355469,93.4920654296875,96.5079345703125,6
1.595164179801941,62.5,87.5,95.0,1.4641708135604858,84.76190185546875,96.19047546386719,97.61904907226562,7
1.509650707244873,67.5,88.33333587646484,95.0,1.3192799091339111,87.46031951904297,96.19047546386719,97.93650817871094,8
1.3081902265548706,76.66666412353516,92.5,96.66666412353516,1.1856918334960938,89.52381134033203,97.77777862548828,98.57142639160156,9
1.2383153438568115,76.66666412353516,94.16666412353516,95.83333587646484,1.0707643032073975,90.63491821289062,98.0952377319336,99.36508178710938,10
1.1360822916030884,76.66666412353516,91.66666412353516,95.83333587646484,0.9394552707672119,93.4920654296875,98.57142639160156,99.20635223388672,11
1.0645943880081177,83.33333587646484,95.0,98.33333587646484,0.8489055037498474,94.12698364257812,99.36508178710938,99.68254089355469,12
1.0134433507919312,83.33333587646484,93.33333587646484,96.66666412353516,0.7633987665176392,95.0793685913086,99.52381134033203,99.84127044677734,13
0.894152820110321,83.33333587646484,96.66666412353516,96.66666412353516,0.6893267631530762,97.30158996582031,99.68254089355469,99.84127044677734,14
0.8120219111442566,85.83333587646484,97.5,97.5,0.6012545824050903,96.98412322998047,99.68254089355469,99.84127044677734,15
0.7505142688751221,89.16666412353516,97.5,98.33333587646484,0.5572880506515503,97.77777862548828,99.84127044677734,100.0,16
0.7069584131240845,86.66666412353516,95.83333587646484,96.66666412353516,0.5061768293380737,96.98412322998047,99.68254089355469,99.84127044677734,17
0.6378822922706604,94.16666412353516,98.33333587646484,100.0,0.44744873046875,98.73015594482422,100.0,100.0,18
0.6024554967880249,92.5,97.5,100.0,0.3948438763618469,98.88888549804688,100.0,100.0,19
0.5356285572052002,95.0,99.16666412353516,100.0,0.3916701376438141,97.93650817871094,99.68254089355469,99.84127044677734,20
0.5731815695762634,90.83333587646484,98.33333587646484,99.16666412353516,0.35019946098327637,99.36508178710938,99.84127044677734,99.84127044677734,21
0.6282525658607483,88.33333587646484,96.66666412353516,98.33333587646484,0.33367663621902466,98.0952377319336,99.84127044677734,100.0,22
0.44537070393562317,95.83333587646484,100.0,100.0,0.273458331823349,99.36508178710938,100.0,100.0,23
0.4758272171020508,93.33333587646484,98.33333587646484,98.33333587646484,0.25934338569641113,99.36508178710938,100.0,100.0,24
0.4371103346347809,93.33333587646484,99.16666412353516,100.0,0.2550220787525177,99.20635223388672,100.0,100.0,25
0.45232754945755005,90.83333587646484,98.33333587646484,100.0,0.22135023772716522,99.68254089355469,100.0,100.0,26
0.42139875888824463,94.16666412353516,99.16666412353516,100.0,0.20291562378406525,99.36508178710938,100.0,100.0,27
0.385753333568573,95.0,100.0,100.0,0.19422698020935059,99.68254089355469,100.0,100.0,28
0.3491145372390747,95.83333587646484,99.16666412353516,100.0,0.19231489300727844,99.52381134033203,100.0,100.0,29
0.332618772983551,96.66666412353516,100.0,100.0,0.16962561011314392,99.68254089355469,100.0,100.0,30
0.5371299982070923,82.5,97.5,100.0,0.1764431744813919,99.36508178710938,100.0,100.0,31
0.3373602032661438,92.5,99.16666412353516,100.0,0.1696077138185501,99.84127044677734,100.0,100.0,32
0.3769286572933197,94.16666412353516,98.33333587646484,99.16666412353516,0.14201442897319794,100.0,100.0,100.0,33
0.42318904399871826,90.83333587646484,98.33333587646484,100.0,0.14796343445777893,99.84127044677734,100.0,100.0,34
0.36246058344841003,94.16666412353516,99.16666412353516,100.0,0.123255155980587,99.84127044677734,100.0,100.0,35
0.2611068785190582,95.0,100.0,100.0,0.10886063426733017,100.0,100.0,100.0,36
0.26321664452552795,96.66666412353516,100.0,100.0,0.11486459523439407,100.0,100.0,100.0,37
0.32139408588409424,94.16666412353516,100.0,100.0,0.10944090038537979,99.84127044677734,100.0,100.0,38
0.27371159195899963,95.83333587646484,99.16666412353516,100.0,0.09397602826356888,99.84127044677734,100.0,100.0,39
0.2356320470571518,97.5,100.0,100.0,0.10019727796316147,100.0,100.0,100.0,40
0.23601211607456207,98.33333587646484,100.0,100.0,0.09943870455026627,99.84127044677734,100.0,100.0,41
0.23454613983631134,96.66666412353516,100.0,100.0,0.0817951112985611,100.0,100.0,100.0,42
0.21940161287784576,99.16666412353516,100.0,100.0,0.08244886994361877,100.0,100.0,100.0,43
0.27936801314353943,94.16666412353516,99.16666412353516,100.0,0.07782697677612305,100.0,100.0,100.0,44
0.2920633852481842,93.33333587646484,100.0,100.0,0.08234172314405441,100.0,100.0,100.0,45
0.2094668745994568,96.66666412353516,100.0,100.0,0.07424809038639069,100.0,100.0,100.0,46
0.2514554262161255,93.33333587646484,99.16666412353516,99.16666412353516,0.06104588136076927,100.0,100.0,100.0,47
0.2494252622127533,95.0,100.0,100.0,0.06044749170541763,99.84127044677734,100.0,100.0,48
0.24949336051940918,96.66666412353516,100.0,100.0,0.09163770824670792,100.0,100.0,100.0,49
0.20390430092811584,97.5,99.16666412353516,100.0,0.06828440725803375,100.0,100.0,100.0,50
0.1765429824590683,99.16666412353516,100.0,100.0,0.05138010159134865,100.0,100.0,100.0,51
0.22216694056987762,95.83333587646484,100.0,100.0,0.04984240606427193,100.0,100.0,100.0,52
0.1718972772359848,97.5,100.0,100.0,0.048155996948480606,99.84127044677734,100.0,100.0,53
0.18109747767448425,96.66666412353516,100.0,100.0,0.0512906089425087,99.84127044677734,100.0,100.0,54
0.17614296078681946,95.83333587646484,99.16666412353516,100.0,0.04699103161692619,100.0,100.0,100.0,55
0.19506464898586273,95.0,100.0,100.0,0.04657817259430885,99.84127044677734,100.0,100.0,56
0.21183106303215027,96.66666412353516,100.0,100.0,0.046312835067510605,100.0,100.0,100.0,57
0.1926688700914383,97.5,100.0,100.0,0.040821220725774765,100.0,100.0,100.0,58
0.14999951422214508,97.5,99.16666412353516,99.16666412353516,0.03705725073814392,100.0,100.0,100.0,59
0.1743282973766327,96.66666412353516,99.16666412353516,100.0,0.04269621521234512,99.84127044677734,100.0,100.0,60
0.15344245731830597,98.33333587646484,100.0,100.0,0.0329744890332222,100.0,100.0,100.0,61
0.15058159828186035,97.5,100.0,100.0,0.0376000739634037,100.0,100.0,100.0,62
0.1742187887430191,96.66666412353516,100.0,100.0,0.034974005073308945,100.0,100.0,100.0,63
0.16297253966331482,96.66666412353516,100.0,100.0,0.04186583310365677,99.84127044677734,100.0,100.0,64
0.1712336391210556,95.83333587646484,100.0,100.0,0.034209176898002625,100.0,100.0,100.0,65
0.4979097545146942,87.5,98.33333587646484,100.0,0.04412050545215607,99.68254089355469,99.84127044677734,100.0,66
0.2220771163702011,91.66666412353516,99.16666412353516,100.0,0.04120391979813576,99.84127044677734,100.0,100.0,67
0.18808531761169434,95.83333587646484,100.0,100.0,0.03661597892642021,99.84127044677734,100.0,100.0,68
0.1423223465681076,98.33333587646484,100.0,100.0,0.025674758478999138,100.0,100.0,100.0,69
0.1380780190229416,97.5,100.0,100.0,0.021568965166807175,100.0,100.0,100.0,70
0.19426985085010529,95.0,100.0,100.0,0.025607015937566757,100.0,100.0,100.0,71
0.09947266429662704,99.16666412353516,100.0,100.0,0.024531250819563866,100.0,100.0,100.0,72
0.1611945927143097,95.83333587646484,100.0,100.0,0.022572146728634834,100.0,100.0,100.0,73
0.12106474488973618,98.33333587646484,100.0,100.0,0.02173679880797863,100.0,100.0,100.0,74
0.10694310814142227,99.16666412353516,100.0,100.0,0.02044828236103058,100.0,100.0,100.0,75
0.13892774283885956,95.83333587646484,100.0,100.0,0.02018631063401699,100.0,100.0,100.0,76
0.0913458988070488,99.16666412353516,100.0,100.0,0.018560053780674934,100.0,100.0,100.0,77
0.20677591860294342,95.0,100.0,100.0,0.03461562097072601,99.68254089355469,100.0,100.0,78
0.12423721700906754,97.5,100.0,100.0,0.02739681676030159,99.84127044677734,100.0,100.0,79
0.11397261917591095,97.5,100.0,100.0,0.021634100005030632,100.0,100.0,100.0,80
0.1395576298236847,97.5,100.0,100.0,0.018057245761156082,100.0,100.0,100.0,81
0.1331983506679535,95.0,100.0,100.0,0.016107570379972458,100.0,100.0,100.0,82
0.13232876360416412,97.5,100.0,100.0,0.020699843764305115,100.0,100.0,100.0,83
0.10901879519224167,97.5,100.0,100.0,0.01730632595717907,100.0,100.0,100.0,84
0.3260287344455719,88.33333587646484,98.33333587646484,98.33333587646484,0.018081920221447945,100.0,100.0,100.0,85
0.1290832906961441,97.5,99.16666412353516,100.0,0.021760225296020508,100.0,100.0,100.0,86
0.1641586869955063,95.83333587646484,99.16666412353516,100.0,0.020571470260620117,100.0,100.0,100.0,87
